flight_id,airline,source,destination,route,departure_time,arrival_time,dep_date,dep_hour,overnight,duration_min,anomaly
SJ091,SpiceJet,BLR,CCU,BLR-CCU,2026-04-18 23:10:41,2026-04-19 00:47:41,2026-04-18,23,True,97.0,False
AI251,Air India,MAA,DEL,MAA-DEL,2026-04-18 22:40:41,2026-04-18 23:24:41,2026-04-18,22,False,44.0,False
SJ042,SpiceJet,HYD,CCU,HYD-CCU,2026-04-18 22:38:41,2026-04-19 02:20:41,2026-04-18,22,True,222.0,False
UK126,Vistara,CCU,DEL,CCU-DEL,2026-04-18 22:37:41,2026-04-19 00:03:41,2026-04-18,22,True,86.0,False
6F042,IndiGo,HYD,DEL,HYD-DEL,2026-04-18 22:35:41,2026-04-19 02:41:41,2026-04-18,22,True,246.0,False
AI116,Air India,CCU,BOM,CCU-BOM,2026-04-18 22:30:41,2026-04-19 01:57:41,2026-04-18,22,True,207.0,False
SJ209,SpiceJet,BLR,BOM,BLR-BOM,2026-04-18 22:22:41,2026-04-19 02:03:41,2026-04-18,22,True,221.0,False
AI123,Air India,MAA,BOM,MAA-BOM,2026-04-18 22:19:41,2026-04-19 00:45:41,2026-04-18,22,True,146.0,False
6F016,IndiGo,HYD,BOM,HYD-BOM,2026-04-18 22:18:41,2026-04-18 22:54:41,2026-04-18,22,False,36.0,False
UK012,Vistara,MAA,BOM,MAA-BOM,2026-04-18 22:16:41,2026-04-19 00:25:41,2026-04-18,22,True,129.0,False
SJ188,SpiceJet,BLR,BOM,BLR-BOM,2026-04-18 22:15:41,2026-04-18 22:55:41,2026-04-18,22,False,40.0,False
UK096,Vistara,BLR,HYD,BLR-HYD,2026-04-18 22:11:41,2026-04-19 00:06:41,2026-04-18,22,True,115.0,False
SJ046,SpiceJet,BOM,MAA,BOM-MAA,2026-04-18 22:01:41,2026-04-19 01:25:41,2026-04-18,22,True,204.0,False
UK081,Vistara,BLR,DEL,BLR-DEL,2026-04-18 22:00:41,2026-04-18 23:00:41,2026-04-18,22,False,60.0,False
UK191,Vistara,MAA,BLR,MAA-BLR,2026-04-18 21:51:41,2026-04-18 22:57:41,2026-04-18,21,False,66.0,False
6F064,IndiGo,CCU,DEL,CCU-DEL,2026-04-18 21:45:41,2026-04-18 22:50:41,2026-04-18,21,False,65.0,False
AI005,Air India,DEL,CCU,DEL-CCU,2026-04-18 21:24:41,2026-04-18 22:11:41,2026-04-18,21,False,47.0,False
6F021,IndiGo,BLR,MAA,BLR-MAA,2026-04-18 21:23:41,2026-04-19 01:25:41,2026-04-18,21,True,242.0,False
AI169,Air India,CCU,DEL,CCU-DEL,2026-04-18 21:21:41,2026-04-19 01:34:41,2026-04-18,21,True,253.0,False
UK035,Vistara,HYD,BOM,HYD-BOM,2026-04-18 21:08:41,2026-04-18 22:24:41,2026-04-18,21,False,76.0,False
AI040,Air India,HYD,BLR,HYD-BLR,2026-04-18 21:01:41,2026-04-18 22:42:41,2026-04-18,21,False,101.0,False
UK042,Vistara,MAA,BOM,MAA-BOM,2026-04-18 20:59:41,2026-04-19 01:38:41,2026-04-18,20,True,279.0,False
SJ171,SpiceJet,DEL,HYD,DEL-HYD,2026-04-18 20:52:41,2026-04-18 23:52:41,2026-04-18,20,False,180.0,False
AI250,Air India,BOM,CCU,BOM-CCU,2026-04-18 20:48:41,2026-04-19 00:12:41,2026-04-18,20,True,204.0,False
SJ195,SpiceJet,BOM,CCU,BOM-CCU,2026-04-18 20:41:41,2026-04-18 23:54:41,2026-04-18,20,False,193.0,False
UK211,Vistara,MAA,CCU,MAA-CCU,2026-04-18 20:39:41,2026-04-18 22:02:41,2026-04-18,20,False,83.0,False
UK122,Vistara,HYD,CCU,HYD-CCU,2026-04-18 20:29:42,2026-04-18 23:29:42,2026-04-18,20,False,180.0,False
AI136,Air India,BLR,DEL,BLR-DEL,2026-04-18 20:29:41,2026-04-18 23:48:41,2026-04-18,20,False,199.0,False
6F141,IndiGo,BOM,CCU,BOM-CCU,2026-04-18 20:26:41,2026-04-18 22:28:41,2026-04-18,20,False,122.0,False
6F053,IndiGo,DEL,HYD,DEL-HYD,2026-04-18 20:26:41,2026-04-19 00:39:41,2026-04-18,20,True,253.0,False
6F136,IndiGo,CCU,DEL,CCU-DEL,2026-04-18 20:24:41,2026-04-18 21:01:41,2026-04-18,20,False,37.0,False
6F009,IndiGo,BLR,CCU,BLR-CCU,2026-04-18 20:21:41,2026-04-18 23:36:41,2026-04-18,20,False,195.0,False
6F023,IndiGo,MAA,BLR,MAA-BLR,2026-04-18 20:18:41,2026-04-19 00:14:41,2026-04-18,20,True,236.0,False
UK006,Vistara,MAA,CCU,MAA-CCU,2026-04-18 20:16:41,2026-04-18 21:55:41,2026-04-18,20,False,99.0,False
SJ165,SpiceJet,CCU,BOM,CCU-BOM,2026-04-18 20:08:41,2026-04-18 23:18:41,2026-04-18,20,False,190.0,False
6F189,IndiGo,MAA,BLR,MAA-BLR,2026-04-18 20:08:41,2026-04-18 21:51:41,2026-04-18,20,False,103.0,False
AI131,Air India,MAA,BOM,MAA-BOM,2026-04-18 19:55:41,2026-04-18 22:35:41,2026-04-18,19,False,160.0,False
6F004,IndiGo,BOM,CCU,BOM-CCU,2026-04-18 19:53:41,2026-04-18 23:33:41,2026-04-18,19,False,220.0,False
AI027,Air India,BOM,MAA,BOM-MAA,2026-04-18 19:41:41,2026-04-18 23:23:41,2026-04-18,19,False,222.0,False
AI238,Air India,CCU,MAA,CCU-MAA,2026-04-18 19:25:41,2026-04-19 00:07:41,2026-04-18,19,True,282.0,False
SJ105,SpiceJet,BOM,HYD,BOM-HYD,2026-04-18 19:22:41,2026-04-18 22:48:41,2026-04-18,19,False,206.0,False
UK088,Vistara,MAA,BLR,MAA-BLR,2026-04-18 19:16:41,2026-04-18 23:36:41,2026-04-18,19,False,260.0,False
6F035,IndiGo,CCU,HYD,CCU-HYD,2026-04-18 19:16:41,2026-04-18 23:40:41,2026-04-18,19,False,264.0,False
AI133,Air India,DEL,CCU,DEL-CCU,2026-04-18 19:12:41,2026-04-18 21:32:41,2026-04-18,19,False,140.0,False
AI001,Air India,DEL,HYD,DEL-HYD,2026-04-18 19:00:41,2026-04-18 22:03:41,2026-04-18,19,False,183.0,False
SJ133,SpiceJet,BOM,CCU,BOM-CCU,2026-04-18 18:50:41,2026-04-18 21:29:41,2026-04-18,18,False,159.0,False
SJ216,SpiceJet,BOM,CCU,BOM-CCU,2026-04-18 18:35:41,2026-04-18 21:31:41,2026-04-18,18,False,176.0,False
SJ225,SpiceJet,DEL,HYD,DEL-HYD,2026-04-18 18:16:41,2026-04-18 20:53:41,2026-04-18,18,False,157.0,False
AI147,Air India,HYD,CCU,HYD-CCU,2026-04-18 18:14:41,2026-04-18 20:10:41,2026-04-18,18,False,116.0,False
SJ054,SpiceJet,MAA,BLR,MAA-BLR,2026-04-18 18:13:41,2026-04-18 22:46:41,2026-04-18,18,False,273.0,False
6F197,IndiGo,BOM,BLR,BOM-BLR,2026-04-18 17:59:41,2026-04-18 22:44:41,2026-04-18,17,False,285.0,False
SJ066,SpiceJet,HYD,CCU,HYD-CCU,2026-04-18 17:47:41,2026-04-18 19:03:41,2026-04-18,17,False,76.0,False
SJ183,SpiceJet,CCU,DEL,CCU-DEL,2026-04-18 17:44:41,2026-04-18 19:40:41,2026-04-18,17,False,116.0,False
SJ151,SpiceJet,BOM,CCU,BOM-CCU,2026-04-18 17:44:41,2026-04-18 19:16:41,2026-04-18,17,False,92.0,False
SJ071,SpiceJet,CCU,MAA,CCU-MAA,2026-04-18 17:43:41,2026-04-18 19:32:41,2026-04-18,17,False,109.0,False
SJ102,SpiceJet,MAA,CCU,MAA-CCU,2026-04-18 17:26:41,2026-04-18 18:58:41,2026-04-18,17,False,92.0,False
AI209,Air India,BLR,CCU,BLR-CCU,2026-04-18 17:25:41,2026-04-18 18:37:41,2026-04-18,17,False,72.0,False
6F111,IndiGo,HYD,DEL,HYD-DEL,2026-04-18 17:09:41,2026-04-18 20:02:41,2026-04-18,17,False,173.0,False
AI050,Air India,BLR,BOM,BLR-BOM,2026-04-18 17:07:41,2026-04-18 19:42:41,2026-04-18,17,False,155.0,False
SJ189,SpiceJet,HYD,BLR,HYD-BLR,2026-04-18 17:05:41,2026-04-18 22:01:41,2026-04-18,17,False,296.0,False
UK112,Vistara,CCU,DEL,CCU-DEL,2026-04-18 17:05:41,2026-04-18 19:47:41,2026-04-18,17,False,162.0,False
6F171,IndiGo,DEL,BLR,DEL-BLR,2026-04-18 17:03:41,2026-04-18 18:12:41,2026-04-18,17,False,69.0,False
AI011,Air India,CCU,BOM,CCU-BOM,2026-04-18 16:58:41,2026-04-18 21:01:41,2026-04-18,16,False,243.0,False
6F027,IndiGo,BLR,DEL,BLR-DEL,2026-04-18 16:52:41,2026-04-18 18:21:41,2026-04-18,16,False,89.0,False
UK082,Vistara,DEL,BOM,DEL-BOM,2026-04-18 16:50:41,2026-04-18 21:21:41,2026-04-18,16,False,271.0,False
UK138,Vistara,DEL,BLR,DEL-BLR,2026-04-18 16:47:41,2026-04-18 19:36:41,2026-04-18,16,False,169.0,False
UK198,Vistara,DEL,BLR,DEL-BLR,2026-04-18 16:43:41,2026-04-18 18:18:41,2026-04-18,16,False,95.0,False
6F039,IndiGo,MAA,CCU,MAA-CCU,2026-04-18 16:43:41,2026-04-18 21:01:41,2026-04-18,16,False,258.0,False
6F157,IndiGo,MAA,CCU,MAA-CCU,2026-04-18 16:37:41,2026-04-18 18:04:41,2026-04-18,16,False,87.0,False
SJ024,SpiceJet,DEL,MAA,DEL-MAA,2026-04-18 16:29:41,2026-04-18 20:21:41,2026-04-18,16,False,232.0,False
6F167,IndiGo,BLR,BOM,BLR-BOM,2026-04-18 16:26:41,2026-04-18 17:50:41,2026-04-18,16,False,84.0,False
AI197,Air India,BOM,CCU,BOM-CCU,2026-04-18 16:25:41,2026-04-18 20:00:41,2026-04-18,16,False,215.0,False
SJ211,SpiceJet,MAA,BOM,MAA-BOM,2026-04-18 16:22:41,2026-04-18 18:34:41,2026-04-18,16,False,132.0,False
6F055,IndiGo,DEL,CCU,DEL-CCU,2026-04-18 16:21:41,2026-04-18 18:49:41,2026-04-18,16,False,148.0,False
AI253,Air India,BLR,BOM,BLR-BOM,2026-04-18 16:13:41,2026-04-18 19:51:41,2026-04-18,16,False,218.0,False
UK060,Vistara,BLR,CCU,BLR-CCU,2026-04-18 16:09:41,2026-04-18 19:42:41,2026-04-18,16,False,213.0,False
6F257,IndiGo,MAA,CCU,MAA-CCU,2026-04-18 16:04:41,2026-04-18 19:55:41,2026-04-18,16,False,231.0,False
SJ135,SpiceJet,MAA,CCU,MAA-CCU,2026-04-18 16:03:41,2026-04-18 19:48:41,2026-04-18,16,False,225.0,False
AI247,Air India,BOM,CCU,BOM-CCU,2026-04-18 15:58:41,2026-04-18 19:02:41,2026-04-18,15,False,184.0,False
UK127,Vistara,BOM,HYD,BOM-HYD,2026-04-18 15:56:41,2026-04-18 20:00:41,2026-04-18,15,False,244.0,False
AI109,Air India,BLR,BOM,BLR-BOM,2026-04-18 15:53:41,2026-04-18 20:14:41,2026-04-18,15,False,261.0,False
AI057,Air India,BOM,CCU,BOM-CCU,2026-04-18 15:53:41,2026-04-18 19:22:41,2026-04-18,15,False,209.0,False
6F103,IndiGo,CCU,MAA,CCU-MAA,2026-04-18 15:37:41,2026-04-18 18:32:41,2026-04-18,15,False,175.0,False
SJ144,SpiceJet,BLR,BOM,BLR-BOM,2026-04-18 15:35:41,2026-04-18 19:12:41,2026-04-18,15,False,217.0,False
6F076,IndiGo,CCU,HYD,CCU-HYD,2026-04-18 15:35:41,2026-04-18 16:20:41,2026-04-18,15,False,45.0,False
6F240,IndiGo,DEL,HYD,DEL-HYD,2026-04-18 15:31:41,2026-04-18 19:56:41,2026-04-18,15,False,265.0,False
UK057,Vistara,CCU,DEL,CCU-DEL,2026-04-18 15:25:41,2026-04-18 20:04:41,2026-04-18,15,False,279.0,False
AI201,Air India,BLR,CCU,BLR-CCU,2026-04-18 15:19:41,2026-04-18 16:40:41,2026-04-18,15,False,81.0,False
SJ242,SpiceJet,BLR,HYD,BLR-HYD,2026-04-18 14:55:41,2026-04-18 17:42:41,2026-04-18,14,False,167.0,False
6F037,IndiGo,BOM,MAA,BOM-MAA,2026-04-18 14:51:41,2026-04-18 17:23:41,2026-04-18,14,False,152.0,False
SJ132,SpiceJet,MAA,DEL,MAA-DEL,2026-04-18 14:44:41,2026-04-18 15:36:41,2026-04-18,14,False,52.0,False
AI055,Air India,CCU,BOM,CCU-BOM,2026-04-18 14:39:41,2026-04-18 16:18:41,2026-04-18,14,False,99.0,False
6F252,IndiGo,MAA,BLR,MAA-BLR,2026-04-18 14:25:41,2026-04-18 18:52:41,2026-04-18,14,False,267.0,False
AI183,Air India,DEL,CCU,DEL-CCU,2026-04-18 14:24:41,2026-04-18 16:06:41,2026-04-18,14,False,102.0,False
SJ125,SpiceJet,DEL,BLR,DEL-BLR,2026-04-18 14:21:41,2026-04-18 16:55:41,2026-04-18,14,False,154.0,False
SJ087,SpiceJet,BOM,DEL,BOM-DEL,2026-04-18 14:20:41,2026-04-18 19:09:41,2026-04-18,14,False,289.0,False
UK182,Vistara,HYD,CCU,HYD-CCU,2026-04-18 14:19:41,2026-04-18 18:25:41,2026-04-18,14,False,246.0,False
AI016,Air India,BOM,CCU,BOM-CCU,2026-04-18 14:15:41,2026-04-18 18:38:41,2026-04-18,14,False,263.0,False
6F107,IndiGo,CCU,BLR,CCU-BLR,2026-04-18 14:14:41,2026-04-18 17:14:42,2026-04-18,14,False,180.0049666666667,False
AI026,Air India,DEL,BOM,DEL-BOM,2026-04-18 14:14:41,2026-04-18 15:13:41,2026-04-18,14,False,59.0,False
AI177,Air India,CCU,HYD,CCU-HYD,2026-04-18 14:11:41,2026-04-18 16:26:41,2026-04-18,14,False,135.0,False
AI041,Air India,BOM,BLR,BOM-BLR,2026-04-18 14:08:41,2026-04-18 15:59:41,2026-04-18,14,False,111.0,False
6F264,IndiGo,DEL,HYD,DEL-HYD,2026-04-18 14:03:41,2026-04-18 18:23:41,2026-04-18,14,False,260.0,False
6F222,IndiGo,HYD,MAA,HYD-MAA,2026-04-18 14:01:41,2026-04-18 16:11:41,2026-04-18,14,False,130.0,False
AI004,Air India,HYD,MAA,HYD-MAA,2026-04-18 13:58:41,2026-04-18 18:12:41,2026-04-18,13,False,254.0,False
SJ126,SpiceJet,DEL,BLR,DEL-BLR,2026-04-18 13:47:41,2026-04-18 16:31:41,2026-04-18,13,False,164.0,False
SJ220,SpiceJet,BOM,CCU,BOM-CCU,2026-04-18 13:45:41,2026-04-18 15:21:41,2026-04-18,13,False,96.0,False
AI204,Air India,CCU,MAA,CCU-MAA,2026-04-18 13:40:41,2026-04-18 18:38:41,2026-04-18,13,False,298.0,False
UK098,Vistara,CCU,DEL,CCU-DEL,2026-04-18 13:38:41,2026-04-18 17:54:41,2026-04-18,13,False,256.0,False
AI090,Air India,MAA,CCU,MAA-CCU,2026-04-18 13:37:41,2026-04-18 16:11:41,2026-04-18,13,False,154.0,False
AI092,Air India,CCU,BOM,CCU-BOM,2026-04-18 13:36:41,2026-04-18 16:20:41,2026-04-18,13,False,164.0,False
AI049,Air India,CCU,MAA,CCU-MAA,2026-04-18 13:35:41,2026-04-18 15:48:41,2026-04-18,13,False,133.0,False
UK117,Vistara,BLR,BOM,BLR-BOM,2026-04-18 13:17:41,2026-04-18 16:54:41,2026-04-18,13,False,217.0,False
6F227,IndiGo,MAA,BOM,MAA-BOM,2026-04-18 13:16:41,2026-04-18 17:41:41,2026-04-18,13,False,265.0,False
AI228,Air India,BLR,BOM,BLR-BOM,2026-04-18 13:16:41,2026-04-18 17:44:41,2026-04-18,13,False,268.0,False
SJ164,SpiceJet,CCU,MAA,CCU-MAA,2026-04-18 13:14:41,2026-04-18 15:14:42,2026-04-18,13,False,120.00495,False
AI018,Air India,BOM,CCU,BOM-CCU,2026-04-18 13:12:41,2026-04-18 18:04:41,2026-04-18,13,False,292.0,False
UK192,Vistara,HYD,DEL,HYD-DEL,2026-04-18 12:54:41,2026-04-18 13:54:42,2026-04-18,12,False,60.00495,False
SJ224,SpiceJet,DEL,MAA,DEL-MAA,2026-04-18 12:41:41,2026-04-18 15:33:41,2026-04-18,12,False,172.0,False
UK050,Vistara,BOM,DEL,BOM-DEL,2026-04-18 12:39:41,2026-04-18 13:18:41,2026-04-18,12,False,39.0,False
SJ159,SpiceJet,CCU,DEL,CCU-DEL,2026-04-18 12:22:41,2026-04-18 14:05:41,2026-04-18,12,False,103.0,False
UK038,Vistara,MAA,CCU,MAA-CCU,2026-04-18 12:22:41,2026-04-18 15:31:41,2026-04-18,12,False,189.0,False
6F192,IndiGo,CCU,BLR,CCU-BLR,2026-04-18 12:20:41,2026-04-18 16:45:41,2026-04-18,12,False,265.0,False
6F173,IndiGo,BOM,CCU,BOM-CCU,2026-04-18 12:19:41,2026-04-18 13:08:41,2026-04-18,12,False,49.0,False
AI185,Air India,CCU,BOM,CCU-BOM,2026-04-18 12:16:41,2026-04-18 16:18:41,2026-04-18,12,False,242.0,False
SJ152,SpiceJet,BOM,DEL,BOM-DEL,2026-04-18 12:09:41,2026-04-18 13:50:41,2026-04-18,12,False,101.0,False
AI215,Air India,BLR,DEL,BLR-DEL,2026-04-18 12:07:41,2026-04-18 13:43:41,2026-04-18,12,False,96.0,False
AI074,Air India,CCU,BOM,CCU-BOM,2026-04-18 12:03:41,2026-04-18 12:50:41,2026-04-18,12,False,47.0,False
6F109,IndiGo,BLR,BOM,BLR-BOM,2026-04-18 12:00:41,2026-04-18 12:51:41,2026-04-18,12,False,51.0,False
6F144,IndiGo,HYD,BOM,HYD-BOM,2026-04-18 11:56:41,2026-04-18 15:11:41,2026-04-18,11,False,195.0,False
6F210,IndiGo,HYD,DEL,HYD-DEL,2026-04-18 11:51:41,2026-04-18 15:58:41,2026-04-18,11,False,247.0,False
SJ111,SpiceJet,DEL,MAA,DEL-MAA,2026-04-18 11:47:41,2026-04-18 12:59:41,2026-04-18,11,False,72.0,False
UK092,Vistara,MAA,BLR,MAA-BLR,2026-04-18 11:42:41,2026-04-18 13:17:41,2026-04-18,11,False,95.0,False
UK009,Vistara,BOM,DEL,BOM-DEL,2026-04-18 11:34:41,2026-04-18 13:41:41,2026-04-18,11,False,127.0,False
AI170,Air India,HYD,DEL,HYD-DEL,2026-04-18 11:27:41,2026-04-18 15:50:41,2026-04-18,11,False,263.0,False
6F154,IndiGo,CCU,DEL,CCU-DEL,2026-04-18 11:26:41,2026-04-18 12:23:41,2026-04-18,11,False,57.0,False
6F161,IndiGo,MAA,DEL,MAA-DEL,2026-04-18 11:24:41,2026-04-18 12:21:41,2026-04-18,11,False,57.0,False
UK128,Vistara,BOM,CCU,BOM-CCU,2026-04-18 11:22:41,2026-04-18 14:11:41,2026-04-18,11,False,169.0,False
AI186,Air India,DEL,BOM,DEL-BOM,2026-04-18 11:11:41,2026-04-18 13:05:41,2026-04-18,11,False,114.0,False
AI099,Air India,BLR,BOM,BLR-BOM,2026-04-18 11:07:41,2026-04-18 13:29:41,2026-04-18,11,False,142.0,False
6F203,IndiGo,BLR,HYD,BLR-HYD,2026-04-18 11:05:41,2026-04-18 12:56:41,2026-04-18,11,False,111.0,False
UK139,Vistara,BLR,MAA,BLR-MAA,2026-04-18 10:54:41,2026-04-18 14:31:41,2026-04-18,10,False,217.0,False
SJ008,SpiceJet,HYD,BLR,HYD-BLR,2026-04-18 10:53:41,2026-04-18 15:48:41,2026-04-18,10,False,295.0,False
AI171,Air India,MAA,BLR,MAA-BLR,2026-04-18 10:51:41,2026-04-18 13:34:41,2026-04-18,10,False,163.0,False
6F124,IndiGo,BLR,BOM,BLR-BOM,2026-04-18 10:47:41,2026-04-18 15:21:41,2026-04-18,10,False,274.0,False
6F137,IndiGo,CCU,DEL,CCU-DEL,2026-04-18 10:45:41,2026-04-18 15:01:41,2026-04-18,10,False,256.0,False
AI008,Air India,BOM,CCU,BOM-CCU,2026-04-18 10:43:41,2026-04-18 12:43:42,2026-04-18,10,False,120.00498333333333,False
SJ140,SpiceJet,HYD,DEL,HYD-DEL,2026-04-18 10:42:41,2026-04-18 14:30:41,2026-04-18,10,False,228.0,False
UK016,Vistara,DEL,CCU,DEL-CCU,2026-04-18 10:42:41,2026-04-18 11:22:41,2026-04-18,10,False,40.0,False
AI127,Air India,DEL,HYD,DEL-HYD,2026-04-18 10:37:41,2026-04-18 13:45:41,2026-04-18,10,False,188.0,False
SJ096,SpiceJet,DEL,HYD,DEL-HYD,2026-04-18 10:29:41,2026-04-18 13:45:41,2026-04-18,10,False,196.0,False
6F048,IndiGo,HYD,DEL,HYD-DEL,2026-04-18 10:27:41,2026-04-18 11:18:41,2026-04-18,10,False,51.0,False
SJ090,SpiceJet,HYD,MAA,HYD-MAA,2026-04-18 10:24:41,2026-04-18 13:11:41,2026-04-18,10,False,167.0,False
AI014,Air India,HYD,MAA,HYD-MAA,2026-04-18 10:24:41,2026-04-18 13:51:41,2026-04-18,10,False,207.0,False
6F131,IndiGo,BLR,HYD,BLR-HYD,2026-04-18 10:22:41,2026-04-18 14:20:41,2026-04-18,10,False,238.0,False
AI130,Air India,BOM,BLR,BOM-BLR,2026-04-18 10:18:41,2026-04-18 12:59:41,2026-04-18,10,False,161.0,False
UK151,Vistara,BOM,CCU,BOM-CCU,2026-04-18 10:11:41,2026-04-18 13:30:41,2026-04-18,10,False,199.0,False
6F165,IndiGo,BLR,BOM,BLR-BOM,2026-04-18 10:11:41,2026-04-18 11:09:41,2026-04-18,10,False,58.0,False
UK161,Vistara,BLR,BOM,BLR-BOM,2026-04-18 10:05:41,2026-04-18 12:48:41,2026-04-18,10,False,163.0,False
AI107,Air India,HYD,CCU,HYD-CCU,2026-04-18 10:03:41,2026-04-18 10:49:41,2026-04-18,10,False,46.0,False
SJ104,SpiceJet,HYD,DEL,HYD-DEL,2026-04-18 10:00:41,2026-04-18 11:00:42,2026-04-18,10,False,60.00496666666666,False
AI042,Air India,CCU,DEL,CCU-DEL,2026-04-18 09:53:41,2026-04-18 10:57:41,2026-04-18,9,False,64.0,False
6F266,IndiGo,CCU,MAA,CCU-MAA,2026-04-18 09:49:41,2026-04-18 11:17:41,2026-04-18,9,False,88.0,False
6F138,IndiGo,HYD,BLR,HYD-BLR,2026-04-18 09:49:41,2026-04-18 12:53:41,2026-04-18,9,False,184.0,False
SJ219,SpiceJet,BOM,DEL,BOM-DEL,2026-04-18 09:32:41,2026-04-18 14:09:41,2026-04-18,9,False,277.0,False
UK197,Vistara,BLR,HYD,BLR-HYD,2026-04-18 09:22:41,2026-04-18 10:54:41,2026-04-18,9,False,92.0,False
6F119,IndiGo,DEL,BOM,DEL-BOM,2026-04-18 09:19:41,2026-04-18 11:33:41,2026-04-18,9,False,134.0,False
SJ058,SpiceJet,DEL,HYD,DEL-HYD,2026-04-18 08:58:41,2026-04-18 13:14:41,2026-04-18,8,False,256.0,False
AI218,Air India,BOM,CCU,BOM-CCU,2026-04-18 08:55:41,2026-04-18 11:55:41,2026-04-18,8,False,180.0,False
SJ060,SpiceJet,HYD,CCU,HYD-CCU,2026-04-18 08:51:41,2026-04-18 13:46:41,2026-04-18,8,False,295.0,False
UK121,Vistara,BLR,BOM,BLR-BOM,2026-04-18 08:36:41,2026-04-18 12:36:41,2026-04-18,8,False,240.0,False
6F208,IndiGo,CCU,BOM,CCU-BOM,2026-04-18 08:27:41,2026-04-18 11:34:41,2026-04-18,8,False,187.0,False
6F153,IndiGo,CCU,BLR,CCU-BLR,2026-04-18 08:23:41,2026-04-18 12:20:41,2026-04-18,8,False,237.0,False
AI117,Air India,HYD,BLR,HYD-BLR,2026-04-18 08:18:41,2026-04-18 10:09:41,2026-04-18,8,False,111.0,False
SJ113,SpiceJet,BLR,BOM,BLR-BOM,2026-04-18 08:10:41,2026-04-18 10:10:42,2026-04-18,8,False,120.00496666666666,False
AI191,Air India,BLR,MAA,BLR-MAA,2026-04-18 07:57:41,2026-04-18 11:58:41,2026-04-18,7,False,241.0,False
6F267,IndiGo,DEL,MAA,DEL-MAA,2026-04-18 07:56:41,2026-04-18 11:49:41,2026-04-18,7,False,233.0,False
6F185,IndiGo,CCU,DEL,CCU-DEL,2026-04-18 07:49:41,2026-04-18 10:08:41,2026-04-18,7,False,139.0,False
AI114,Air India,CCU,DEL,CCU-DEL,2026-04-18 07:48:41,2026-04-18 09:03:41,2026-04-18,7,False,75.0,False
6F155,IndiGo,DEL,BLR,DEL-BLR,2026-04-18 07:47:41,2026-04-18 08:20:41,2026-04-18,7,False,33.0,False
UK045,Vistara,MAA,HYD,MAA-HYD,2026-04-18 07:43:41,2026-04-18 09:28:41,2026-04-18,7,False,105.0,False
AI111,Air India,MAA,CCU,MAA-CCU,2026-04-18 07:40:41,2026-04-18 10:39:41,2026-04-18,7,False,179.0,False
AI156,Air India,CCU,BOM,CCU-BOM,2026-04-18 07:39:41,2026-04-18 09:22:41,2026-04-18,7,False,103.0,False
SJ128,SpiceJet,CCU,BLR,CCU-BLR,2026-04-18 07:39:41,2026-04-18 10:42:41,2026-04-18,7,False,183.0,False
AI104,Air India,MAA,HYD,MAA-HYD,2026-04-18 07:35:41,2026-04-18 09:20:41,2026-04-18,7,False,105.0,False
6F225,IndiGo,HYD,CCU,HYD-CCU,2026-04-18 07:33:41,2026-04-18 12:12:41,2026-04-18,7,False,279.0,False
6F033,IndiGo,DEL,HYD,DEL-HYD,2026-04-18 07:08:41,2026-04-18 09:08:41,2026-04-18,7,False,120.0,False
6F244,IndiGo,MAA,CCU,MAA-CCU,2026-04-18 07:07:41,2026-04-18 08:31:41,2026-04-18,7,False,84.0,False
UK137,Vistara,BOM,MAA,BOM-MAA,2026-04-18 07:04:41,2026-04-18 09:14:41,2026-04-18,7,False,130.0,False
AI063,Air India,HYD,BLR,HYD-BLR,2026-04-18 07:03:41,2026-04-18 11:26:41,2026-04-18,7,False,263.0,False
SJ156,SpiceJet,BOM,DEL,BOM-DEL,2026-04-18 06:59:41,2026-04-18 07:34:41,2026-04-18,6,False,35.0,False
UK125,Vistara,HYD,BOM,HYD-BOM,2026-04-18 06:58:41,2026-04-18 11:44:41,2026-04-18,6,False,286.0,False
AI232,Air India,DEL,BLR,DEL-BLR,2026-04-18 06:43:41,2026-04-18 10:13:41,2026-04-18,6,False,210.0,False
AI167,Air India,BLR,DEL,BLR-DEL,2026-04-18 06:43:41,2026-04-18 11:10:41,2026-04-18,6,False,267.0,False
UK160,Vistara,BLR,BOM,BLR-BOM,2026-04-18 06:42:41,2026-04-18 10:58:41,2026-04-18,6,False,256.0,False
UK129,Vistara,HYD,MAA,HYD-MAA,2026-04-18 06:29:41,2026-04-18 07:29:42,2026-04-18,6,False,60.00496666666666,False
SJ230,SpiceJet,BOM,CCU,BOM-CCU,2026-04-18 06:22:41,2026-04-18 10:57:41,2026-04-18,6,False,275.0,False
SJ056,SpiceJet,HYD,DEL,HYD-DEL,2026-04-18 06:11:41,2026-04-18 07:10:41,2026-04-18,6,False,59.0,False
SJ137,SpiceJet,CCU,DEL,CCU-DEL,2026-04-18 06:08:41,2026-04-18 10:14:41,2026-04-18,6,False,246.0,False
6F081,IndiGo,MAA,BLR,MAA-BLR,2026-04-18 06:04:41,2026-04-18 07:43:41,2026-04-18,6,False,99.0,False
6F088,IndiGo,CCU,BLR,CCU-BLR,2026-04-18 05:51:41,2026-04-18 08:22:41,2026-04-18,5,False,151.0,False
6F121,IndiGo,HYD,MAA,HYD-MAA,2026-04-18 05:44:41,2026-04-18 10:42:41,2026-04-18,5,False,298.0,False
